"DOI","Topic Area"
"10.1371/journal.pone.0002837","Evolutionary Biology"
"10.1371/journal.pone.0002837","Ecology"
"10.1371/journal.pone.0002838","Public Health and Epidemiology"
"10.1371/journal.pone.0002839","Cell Biology"
"10.1371/journal.pone.0002839","Neuroscience"
"10.1371/journal.pone.0002840","Neuroscience"
"10.1371/journal.pone.0002841","Developmental Biology"
"10.1371/journal.pone.0002842","Biochemistry"
"10.1371/journal.pone.0002842","Cell Biology"
"10.1371/journal.pone.0002842","Microbiology"
"10.1371/journal.pone.0002843","Ecology"
"10.1371/journal.pone.0002843","Biotechnology"
"10.1371/journal.pone.0002843","Microbiology"
"10.1371/journal.pone.0002844","Biochemistry"
"10.1371/journal.pone.0002844","Cell Biology"
"10.1371/journal.pone.0002844","Chemical Biology"
"10.1371/journal.pone.0002845","Developmental Biology"
"10.1371/journal.pone.0002846","Neuroscience"
"10.1371/journal.pone.0002847","Neuroscience"
"10.1371/journal.pone.0002847","Cell Biology"
"10.1371/journal.pone.0002848","Neuroscience"
"10.1371/journal.pone.0002849","Molecular Biology"
"10.1371/journal.pone.0002849","Neurological Disorders"
"10.1371/journal.pone.0002849","Neuroscience"
"10.1371/journal.pone.0002850","Developmental Biology"
"10.1371/journal.pone.0002850","Hematology"
"10.1371/journal.pone.0002850","Cell Biology"
"10.1371/journal.pone.0002851","Evidence-Based Healthcare"
"10.1371/journal.pone.0002851","Public Health and Epidemiology"
"10.1371/journal.pone.0002851","Surgery"
"10.1371/journal.pone.0002852","Cardiovascular Disorders"
"10.1371/journal.pone.0002852","Neurological Disorders"
"10.1371/journal.pone.0002852","Neuroscience"
"10.1371/journal.pone.0002853","Evolutionary Biology"
"10.1371/journal.pone.0002853","Hematology"
"10.1371/journal.pone.0002853","Mathematics"
"10.1371/journal.pone.0002853","Physiology"
"10.1371/journal.pone.0002853","Radiology and Medical Imaging"
"10.1371/journal.pone.0002853","Cardiovascular Disorders"
"10.1371/journal.pone.0002853","Developmental Biology"
"10.1371/journal.pone.0002854","Neuroscience"
"10.1371/journal.pone.0002855","Biochemistry"
"10.1371/journal.pone.0002855","Critical Care and Emergency Medicine"
"10.1371/journal.pone.0002855","Immunology"
"10.1371/journal.pone.0002855","Cell Biology"
"10.1371/journal.pone.0002856","Computational Biology"
"10.1371/journal.pone.0002856","Developmental Biology"
"10.1371/journal.pone.0002856","Genetics and Genomics"
"10.1371/journal.pone.0002857","Molecular Biology"
"10.1371/journal.pone.0002857","Cardiovascular Disorders"
"10.1371/journal.pone.0002857","Evolutionary Biology"
"10.1371/journal.pone.0002857","Cell Biology"
"10.1371/journal.pone.0002858","Immunology"
"10.1371/journal.pone.0002858","Infectious Diseases"
"10.1371/journal.pone.0002858","Respiratory Medicine"
"10.1371/journal.pone.0002859","Evolutionary Biology"
"10.1371/journal.pone.0002859","Immunology"
"10.1371/journal.pone.0002859","Molecular Biology"
"10.1371/journal.pone.0002860","Physics"
"10.1371/journal.pone.0002860","Neuroscience"
"10.1371/journal.pone.0002861","Public Health and Epidemiology"
"10.1371/journal.pone.0002861","Infectious Diseases"
"10.1371/journal.pone.0002862","Neuroscience"
"10.1371/journal.pone.0002863","Developmental Biology"
"10.1371/journal.pone.0002863","Neuroscience"
"10.1371/journal.pone.0002863","Cell Biology"
"10.1371/journal.pone.0002864","Neuroscience"
"10.1371/journal.pone.0002864","Pharmacology"
"10.1371/journal.pone.0002864","Biochemistry"
"10.1371/journal.pone.0002864","Cell Biology"
"10.1371/journal.pone.0002865","Biochemistry"
"10.1371/journal.pone.0002865","Nutrition"
"10.1371/journal.pone.0002865","Physiology"
"10.1371/journal.pone.0002866","Neuroscience"
"10.1371/journal.pone.0002867","Evidence-Based Healthcare"
"10.1371/journal.pone.0002867","Ophthalmology"
"10.1371/journal.pone.0002867","Public Health and Epidemiology"
"10.1371/journal.pone.0002868","Neuroscience"
"10.1371/journal.pone.0002869","Immunology"
"10.1371/journal.pone.0002869","Infectious Diseases"
"10.1371/journal.pone.0002870","Infectious Diseases"
"10.1371/journal.pone.0002871","Biotechnology"
"10.1371/journal.pone.0002871","Genetics and Genomics"
"10.1371/journal.pone.0002871","Molecular Biology"
"10.1371/journal.pone.0002871","Plant Biology"
"10.1371/journal.pone.0002872","Diabetes and Endocrinology"
"10.1371/journal.pone.0002872","Genetics and Genomics"
"10.1371/journal.pone.0002872","Mathematics"
"10.1371/journal.pone.0002873","Ecology"
"10.1371/journal.pone.0002873","Evolutionary Biology"
"10.1371/journal.pone.0002873","Genetics and Genomics"
"10.1371/journal.pone.0002874","Mathematics"
"10.1371/journal.pone.0002874","Public Health and Epidemiology"
"10.1371/journal.pone.0002874","Ecology"
"10.1371/journal.pone.0002874","Infectious Diseases"
"10.1371/journal.pone.0002875","Biotechnology"
"10.1371/journal.pone.0002875","Plant Biology"
"10.1371/journal.pone.0002875","Genetics and Genomics"
"10.1371/journal.pone.0002876","Computational Biology"
"10.1371/journal.pone.0002876","Genetics and Genomics"
"10.1371/journal.pone.0002876","Mathematics"
"10.1371/journal.pone.0002877","Developmental Biology"
"10.1371/journal.pone.0002877","Molecular Biology"
"10.1371/journal.pone.0002877","Cell Biology"
"10.1371/journal.pone.0002878","Public Health and Epidemiology"
"10.1371/journal.pone.0002878","Neurological Disorders"
"10.1371/journal.pone.0002879","Computational Biology"
"10.1371/journal.pone.0002879","Evolutionary Biology"
"10.1371/journal.pone.0002879","Genetics and Genomics"
"10.1371/journal.pone.0002880","Molecular Biology"
"10.1371/journal.pone.0002881","Biophysics"
"10.1371/journal.pone.0002881","Cell Biology"
"10.1371/journal.pone.0002881","Oncology"
"10.1371/journal.pone.0002882","Immunology"
"10.1371/journal.pone.0002882","Infectious Diseases"
"10.1371/journal.pone.0002882","Genetics and Genomics"
"10.1371/journal.pone.0002883","Genetics and Genomics"
"10.1371/journal.pone.0002884","Neuroscience"
"10.1371/journal.pone.0002885","Genetics and Genomics"
"10.1371/journal.pone.0002885","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002886","Immunology"
"10.1371/journal.pone.0002886","Cardiovascular Disorders"
"10.1371/journal.pone.0002887","Molecular Biology"
"10.1371/journal.pone.0002887","Genetics and Genomics"
"10.1371/journal.pone.0002888","Oncology"
"10.1371/journal.pone.0002888","Cell Biology"
"10.1371/journal.pone.0002889","Genetics and Genomics"
"10.1371/journal.pone.0002889","Cell Biology"
"10.1371/journal.pone.0002890","Diabetes and Endocrinology"
"10.1371/journal.pone.0002891","Neurological Disorders"
"10.1371/journal.pone.0002891","Genetics and Genomics"
"10.1371/journal.pone.0002892","Chemical Biology"
"10.1371/journal.pone.0002892","Diabetes and Endocrinology"
"10.1371/journal.pone.0002892","Pharmacology"
"10.1371/journal.pone.0002893","Cell Biology"
"10.1371/journal.pone.0002893","Developmental Biology"
"10.1371/journal.pone.0002893","Genetics and Genomics"
"10.1371/journal.pone.0002894","Cell Biology"
"10.1371/journal.pone.0002894","Virology"
"10.1371/journal.pone.0002895","Genetics and Genomics"
"10.1371/journal.pone.0002895","Cardiovascular Disorders"
"10.1371/journal.pone.0002896","Molecular Biology"
"10.1371/journal.pone.0002897","Plant Biology"
"10.1371/journal.pone.0002897","Ecology"
"10.1371/journal.pone.0002898","Respiratory Medicine"
"10.1371/journal.pone.0002898","Oncology"
"10.1371/journal.pone.0002899","Biochemistry"
"10.1371/journal.pone.0002899","Neurological Disorders"
"10.1371/journal.pone.0002899","Neuroscience"
"10.1371/journal.pone.0002900","Neuroscience"
"10.1371/journal.pone.0002901","Mathematics"
"10.1371/journal.pone.0002901","Molecular Biology"
"10.1371/journal.pone.0002901","Genetics and Genomics"
"10.1371/journal.pone.0002902","Molecular Biology"
"10.1371/journal.pone.0002902","Cell Biology"
"10.1371/journal.pone.0002902","Biochemistry"
"10.1371/journal.pone.0002903","Pediatrics and Child Health"
"10.1371/journal.pone.0002903","Infectious Diseases"
"10.1371/journal.pone.0002903","Hematology"
"10.1371/journal.pone.0002903","Public Health and Epidemiology"
"10.1371/journal.pone.0002904","Chemical Biology"
"10.1371/journal.pone.0002904","Pharmacology"
"10.1371/journal.pone.0002904","Cell Biology"
"10.1371/journal.pone.0002904","Developmental Biology"
"10.1371/journal.pone.0002905","Infectious Diseases"
"10.1371/journal.pone.0002905","Virology"
"10.1371/journal.pone.0002905","Immunology"
"10.1371/journal.pone.0002906","Infectious Diseases"
"10.1371/journal.pone.0002906","Neuroscience"
"10.1371/journal.pone.0002906","Neurological Disorders"
"10.1371/journal.pone.0002907","Computational Biology"
"10.1371/journal.pone.0002907","Respiratory Medicine"
"10.1371/journal.pone.0002907","Genetics and Genomics"
"10.1371/journal.pone.0002908","Microbiology"
"10.1371/journal.pone.0002909","Biotechnology"
"10.1371/journal.pone.0002909","Ecology"
"10.1371/journal.pone.0002909","Plant Biology"
"10.1371/journal.pone.0002910","Ecology"
"10.1371/journal.pone.0002910","Microbiology"
"10.1371/journal.pone.0002911","Neuroscience"
"10.1371/journal.pone.0002912","Infectious Diseases"
"10.1371/journal.pone.0002912","Genetics and Genomics"
"10.1371/journal.pone.0002913","Infectious Diseases"
"10.1371/journal.pone.0002914","Neuroscience"
"10.1371/journal.pone.0002914","Physiology"
"10.1371/journal.pone.0002914","Radiology and Medical Imaging"
"10.1371/journal.pone.0002915","Neuroscience"
"10.1371/journal.pone.0002915","Cell Biology"
"10.1371/journal.pone.0002915","Physiology"
"10.1371/journal.pone.0002916","Gastroenterology and Hepatology"
"10.1371/journal.pone.0002916","Immunology"
"10.1371/journal.pone.0002916","Radiology and Medical Imaging"
"10.1371/journal.pone.0002917","Genetics and Genomics"
"10.1371/journal.pone.0002917","Oncology"
"10.1371/journal.pone.0002917","Virology"
"10.1371/journal.pone.0002918","Biochemistry"
"10.1371/journal.pone.0002918","Genetics and Genomics"
"10.1371/journal.pone.0002918","Molecular Biology"
"10.1371/journal.pone.0002919","Evolutionary Biology"
"10.1371/journal.pone.0002919","Genetics and Genomics"
"10.1371/journal.pone.0002919","Mathematics"
"10.1371/journal.pone.0002919","Molecular Biology"
"10.1371/journal.pone.0002919","Physics"
"10.1371/journal.pone.0002919","Biochemistry"
"10.1371/journal.pone.0002919","Biophysics"
"10.1371/journal.pone.0002919","Computational Biology"
"10.1371/journal.pone.0002919","Developmental Biology"
"10.1371/journal.pone.0002919","Cell Biology"
"10.1371/journal.pone.0002920","Biochemistry"
"10.1371/journal.pone.0002921","Infectious Diseases"
"10.1371/journal.pone.0002921","Public Health and Epidemiology"
"10.1371/journal.pone.0002921","Immunology"
"10.1371/journal.pone.0002922","Computational Biology"
"10.1371/journal.pone.0002922","Mathematics"
"10.1371/journal.pone.0002922","Developmental Biology"
"10.1371/journal.pone.0002923","Infectious Diseases"
"10.1371/journal.pone.0002924","Infectious Diseases"
"10.1371/journal.pone.0002924","Molecular Biology"
"10.1371/journal.pone.0002924","Immunology"
"10.1371/journal.pone.0002925","Mathematics"
"10.1371/journal.pone.0002925","Oncology"
"10.1371/journal.pone.0002925","Pathology"
"10.1371/journal.pone.0002926","Biochemistry"
"10.1371/journal.pone.0002926","Molecular Biology"
"10.1371/journal.pone.0002927","Biophysics"
"10.1371/journal.pone.0002927","Neuroscience"
"10.1371/journal.pone.0002927","Ophthalmology"
"10.1371/journal.pone.0002928","Microbiology"
"10.1371/journal.pone.0002928","Plant Biology"
"10.1371/journal.pone.0002928","Evolutionary Biology"
"10.1371/journal.pone.0002928","Infectious Diseases"
"10.1371/journal.pone.0002928","Public Health and Epidemiology"
"10.1371/journal.pone.0002928","Ecology"
"10.1371/journal.pone.0002929","Molecular Biology"
"10.1371/journal.pone.0002929","Evolutionary Biology"
"10.1371/journal.pone.0002930","Cell Biology"
"10.1371/journal.pone.0002930","Chemical Biology"
"10.1371/journal.pone.0002930","Biochemistry"
"10.1371/journal.pone.0002930","Biotechnology"
"10.1371/journal.pone.0002931","Evolutionary Biology"
"10.1371/journal.pone.0002931","Ecology"
"10.1371/journal.pone.0002932","Ecology"
"10.1371/journal.pone.0002933","Cell Biology"
"10.1371/journal.pone.0002934","Cell Biology"
"10.1371/journal.pone.0002934","Immunology"
"10.1371/journal.pone.0002934","Hematology"
"10.1371/journal.pone.0002935","Neurological Disorders"
"10.1371/journal.pone.0002935","Neuroscience"
"10.1371/journal.pone.0002936","Ecology"
"10.1371/journal.pone.0002936","Mathematics"
"10.1371/journal.pone.0002936","Infectious Diseases"
"10.1371/journal.pone.0002936","Public Health and Epidemiology"
"10.1371/journal.pone.0002937","Diabetes and Endocrinology"
"10.1371/journal.pone.0002937","Molecular Biology"
"10.1371/journal.pone.0002937","Nephrology"
"10.1371/journal.pone.0002937","Pathology"
"10.1371/journal.pone.0002938","Evolutionary Biology"
"10.1371/journal.pone.0002939","Neuroscience"
"10.1371/journal.pone.0002940","Immunology"
"10.1371/journal.pone.0002940","Infectious Diseases"
"10.1371/journal.pone.0002941","Diabetes and Endocrinology"
"10.1371/journal.pone.0002941","Genetics and Genomics"
"10.1371/journal.pone.0002941","Molecular Biology"
"10.1371/journal.pone.0002942","Cell Biology"
"10.1371/journal.pone.0002942","Diabetes and Endocrinology"
"10.1371/journal.pone.0002942","Physiology"
"10.1371/journal.pone.0002943","Public Health and Epidemiology"
"10.1371/journal.pone.0002943","Physiology"
"10.1371/journal.pone.0002944","Evolutionary Biology"
"10.1371/journal.pone.0002944","Genetics and Genomics"
"10.1371/journal.pone.0002944","Plant Biology"
"10.1371/journal.pone.0002945","Infectious Diseases"
"10.1371/journal.pone.0002945","Ecology"
"10.1371/journal.pone.0002945","Genetics and Genomics"
"10.1371/journal.pone.0002945","Microbiology"
"10.1371/journal.pone.0002946","Computational Biology"
"10.1371/journal.pone.0002946","Computer Science"
"10.1371/journal.pone.0002946","Oncology"
"10.1371/journal.pone.0002947","Computational Biology"
"10.1371/journal.pone.0002947","Evolutionary Biology"
"10.1371/journal.pone.0002947","Genetics and Genomics"
"10.1371/journal.pone.0002947","Immunology"
"10.1371/journal.pone.0002947","Molecular Biology"
"10.1371/journal.pone.0002947","Virology"
"10.1371/journal.pone.0002948","Evolutionary Biology"
"10.1371/journal.pone.0002948","Genetics and Genomics"
"10.1371/journal.pone.0002949","Neuroscience"
"10.1371/journal.pone.0002950","Infectious Diseases"
"10.1371/journal.pone.0002950","Microbiology"
"10.1371/journal.pone.0002951","Immunology"
"10.1371/journal.pone.0002952","Infectious Diseases"
"10.1371/journal.pone.0002952","Immunology"
"10.1371/journal.pone.0002953","Cardiovascular Disorders"
"10.1371/journal.pone.0002953","Diabetes and Endocrinology"
"10.1371/journal.pone.0002953","Genetics and Genomics"
"10.1371/journal.pone.0002954","Virology"
"10.1371/journal.pone.0002954","Biochemistry"
"10.1371/journal.pone.0002954","Infectious Diseases"
"10.1371/journal.pone.0002954","Pathology"
"10.1371/journal.pone.0002954","Immunology"
"10.1371/journal.pone.0002955","Microbiology"
"10.1371/journal.pone.0002955","Computational Biology"
"10.1371/journal.pone.0002956","Molecular Biology"
"10.1371/journal.pone.0002956","Cell Biology"
"10.1371/journal.pone.0002958","Diabetes and Endocrinology"
"10.1371/journal.pone.0002958","Genetics and Genomics"
"10.1371/journal.pone.0002958","Public Health and Epidemiology"
"10.1371/journal.pone.0002959","Oncology"
"10.1371/journal.pone.0002959","Pathology"
"10.1371/journal.pone.0002960","Evolutionary Biology"
"10.1371/journal.pone.0002961","Infectious Diseases"
"10.1371/journal.pone.0002961","Immunology"
"10.1371/journal.pone.0002962","Cardiovascular Disorders"
"10.1371/journal.pone.0002962","Diabetes and Endocrinology"
"10.1371/journal.pone.0002962","Genetics and Genomics"
"10.1371/journal.pone.0002963","Biophysics"
"10.1371/journal.pone.0002963","Cell Biology"
"10.1371/journal.pone.0002963","Biotechnology"
"10.1371/journal.pone.0002963","Plant Biology"
"10.1371/journal.pone.0002964","Infectious Diseases"
"10.1371/journal.pone.0002964","Microbiology"
"10.1371/journal.pone.0002965","Computational Biology"
"10.1371/journal.pone.0002965","Hematology"
"10.1371/journal.pone.0002965","Oncology"
"10.1371/journal.pone.0002966","Genetics and Genomics"
"10.1371/journal.pone.0002967","Computational Biology"
"10.1371/journal.pone.0002967","Mathematics"
"10.1371/journal.pone.0002967","Neuroscience"
"10.1371/journal.pone.0002967","Computer Science"
"10.1371/journal.pone.0002968","Computational Biology"
"10.1371/journal.pone.0002968","Evolutionary Biology"
"10.1371/journal.pone.0002968","Genetics and Genomics"
"10.1371/journal.pone.0002969","Biochemistry"
"10.1371/journal.pone.0002969","Biotechnology"
"10.1371/journal.pone.0002969","Infectious Diseases"
"10.1371/journal.pone.0002969","Neurological Disorders"
"10.1371/journal.pone.0002969","Pathology"
"10.1371/journal.pone.0002970","Public Health and Epidemiology"
"10.1371/journal.pone.0002970","Infectious Diseases"
"10.1371/journal.pone.0002971","Developmental Biology"
"10.1371/journal.pone.0002971","Neuroscience"
"10.1371/journal.pone.0002972","Biophysics"
"10.1371/journal.pone.0002972","Computational Biology"
"10.1371/journal.pone.0002973","Microbiology"
"10.1371/journal.pone.0002974","Plant Biology"
"10.1371/journal.pone.0002975","Virology"
"10.1371/journal.pone.0002976","Biophysics"
"10.1371/journal.pone.0002977","Cell Biology"
"10.1371/journal.pone.0002977","Genetics and Genomics"
"10.1371/journal.pone.0002977","Neurological Disorders"
"10.1371/journal.pone.0002977","Neuroscience"
"10.1371/journal.pone.0002977","Virology"
"10.1371/journal.pone.0002977","Infectious Diseases"
"10.1371/journal.pone.0002977","Immunology"
"10.1371/journal.pone.0002978","Developmental Biology"
"10.1371/journal.pone.0002979","Neuroscience"
"10.1371/journal.pone.0002980","Diabetes and Endocrinology"
"10.1371/journal.pone.0002980","Immunology"
"10.1371/journal.pone.0002980","Mental Health"
"10.1371/journal.pone.0002981","Evolutionary Biology"
"10.1371/journal.pone.0002981","Computational Biology"
"10.1371/journal.pone.0002982","Plant Biology"
"10.1371/journal.pone.0002983","Microbiology"
"10.1371/journal.pone.0002983","Genetics and Genomics"
"10.1371/journal.pone.0002984","Microbiology"
"10.1371/journal.pone.0002984","Genetics and Genomics"
"10.1371/journal.pone.0002985","Infectious Diseases"
"10.1371/journal.pone.0002985","Public Health and Epidemiology"
"10.1371/journal.pone.0002985","Respiratory Medicine"
"10.1371/journal.pone.0002986","Cardiovascular Disorders"
"10.1371/journal.pone.0002986","Public Health and Epidemiology"
"10.1371/journal.pone.0002986","Genetics and Genomics"
"10.1371/journal.pone.0002987","Cell Biology"
"10.1371/journal.pone.0002987","Genetics and Genomics"
"10.1371/journal.pone.0002987","Oncology"
"10.1371/journal.pone.0002988","Oncology"
"10.1371/journal.pone.0002988","Cell Biology"
"10.1371/journal.pone.0002989","Ecology"
"10.1371/journal.pone.0002990","Genetics and Genomics"
"10.1371/journal.pone.0002991","Biotechnology"
"10.1371/journal.pone.0002991","Cell Biology"
"10.1371/journal.pone.0002992","Evolutionary Biology"
"10.1371/journal.pone.0002993","Evolutionary Biology"
"10.1371/journal.pone.0002993","Ecology"
"10.1371/journal.pone.0002994","Molecular Biology"
"10.1371/journal.pone.0002994","Oncology"
"10.1371/journal.pone.0002994","Cell Biology"
"10.1371/journal.pone.0002994","Computational Biology"
"10.1371/journal.pone.0002994","Genetics and Genomics"
"10.1371/journal.pone.0002995","Evolutionary Biology"
"10.1371/journal.pone.0002996","Physiology"
"10.1371/journal.pone.0002997","Genetics and Genomics"
"10.1371/journal.pone.0002998","Cell Biology"
"10.1371/journal.pone.0002998","Critical Care and Emergency Medicine"
"10.1371/journal.pone.0002998","Nephrology"
"10.1371/journal.pone.0002998","Virology"
"10.1371/journal.pone.0002999","Infectious Diseases"
"10.1371/journal.pone.0002999","Ecology"
"10.1371/journal.pone.0003000","Gastroenterology and Hepatology"
"10.1371/journal.pone.0003000","Physiology"
"10.1371/journal.pone.0003000","Cell Biology"
"10.1371/journal.pone.0003001","Biochemistry"
"10.1371/journal.pone.0003001","Biotechnology"
"10.1371/journal.pone.0003001","Molecular Biology"
"10.1371/journal.pone.0003001","Cell Biology"
"10.1371/journal.pone.0003001","Developmental Biology"
"10.1371/journal.pone.0003002","Computational Biology"
"10.1371/journal.pone.0003003","Pathology"
"10.1371/journal.pone.0003003","Virology"
"10.1371/journal.pone.0003004","Mathematics"
"10.1371/journal.pone.0003004","Neuroscience"
"10.1371/journal.pone.0003005","Neuroscience"
"10.1371/journal.pone.0003005","Evolutionary Biology"
"10.1371/journal.pone.0003006","Ecology"
"10.1371/journal.pone.0003007","Genetics and Genomics"
"10.1371/journal.pone.0003007","Oncology"
"10.1371/journal.pone.0003008","Biochemistry"
"10.1371/journal.pone.0003008","Developmental Biology"
"10.1371/journal.pone.0003008","Molecular Biology"
"10.1371/journal.pone.0003008","Genetics and Genomics"
"10.1371/journal.pone.0003009","Evolutionary Biology"
"10.1371/journal.pone.0003009","Genetics and Genomics"
"10.1371/journal.pone.0003010","Biochemistry"
"10.1371/journal.pone.0003010","Infectious Diseases"
"10.1371/journal.pone.0003010","Molecular Biology"
"10.1371/journal.pone.0003010","Immunology"
"10.1371/journal.pone.0003010","Microbiology"
"10.1371/journal.pone.0003011","Cardiovascular Disorders"
"10.1371/journal.pone.0003011","Genetics and Genomics"
"10.1371/journal.pone.0003011","Public Health and Epidemiology"
"10.1371/journal.pone.0003012","Neuroscience"
"10.1371/journal.pone.0003012","Genetics and Genomics"
"10.1371/journal.pone.0003013","Public Health and Epidemiology"
"10.1371/journal.pone.0003013","Cardiovascular Disorders"
"10.1371/journal.pone.0003014","Ecology"
"10.1371/journal.pone.0003015","Science Policy"
"10.1371/journal.pone.0003015","Ecology"
"10.1371/journal.pone.0003016","Genetics and Genomics"
"10.1371/journal.pone.0003017","Biochemistry"
"10.1371/journal.pone.0003017","Neurological Disorders"
"10.1371/journal.pone.0003017","Public Health and Epidemiology"
"10.1371/journal.pone.0003017","Infectious Diseases"
"10.1371/journal.pone.0003018","Infectious Diseases"
"10.1371/journal.pone.0003018","Microbiology"
"10.1371/journal.pone.0003019","Diabetes and Endocrinology"
"10.1371/journal.pone.0003019","Genetics and Genomics"
"10.1371/journal.pone.0003020","Cell Biology"
"10.1371/journal.pone.0003020","Developmental Biology"
"10.1371/journal.pone.0003020","Neuroscience"
"10.1371/journal.pone.0003021","Diabetes and Endocrinology"
"10.1371/journal.pone.0003021","Genetics and Genomics"
"10.1371/journal.pone.0003022","Neuroscience"
"10.1371/journal.pone.0003023","Microbiology"
"10.1371/journal.pone.0003023","Infectious Diseases"
"10.1371/journal.pone.0003024","Computational Biology"
"10.1371/journal.pone.0003024","Genetics and Genomics"
"10.1371/journal.pone.0003024","Geriatrics"
"10.1371/journal.pone.0003025","Biochemistry"
"10.1371/journal.pone.0003025","Evolutionary Biology"
"10.1371/journal.pone.0003025","Pharmacology"
"10.1371/journal.pone.0003025","Immunology"
"10.1371/journal.pone.0003026","Infectious Diseases"
"10.1371/journal.pone.0003026","Microbiology"
"10.1371/journal.pone.0003026","Genetics and Genomics"
"10.1371/journal.pone.0003026","Nephrology"
"10.1371/journal.pone.0003026","Public Health and Epidemiology"
"10.1371/journal.pone.0003027","Radiology and Medical Imaging"
"10.1371/journal.pone.0003027","Neuroscience"
"10.1371/journal.pone.0003028","Neuroscience"
"10.1371/journal.pone.0003029","Neuroscience"
"10.1371/journal.pone.0003029","Neurological Disorders"
"10.1371/journal.pone.0003030","Cell Biology"
"10.1371/journal.pone.0003030","Diabetes and Endocrinology"
"10.1371/journal.pone.0003030","Molecular Biology"
"10.1371/journal.pone.0003031","Cell Biology"
"10.1371/journal.pone.0003031","Genetics and Genomics"
"10.1371/journal.pone.0003031","Oncology"
"10.1371/journal.pone.0003032","Biotechnology"
"10.1371/journal.pone.0003032","Cell Biology"
"10.1371/journal.pone.0003032","Physics"
"10.1371/journal.pone.0003033","Gastroenterology and Hepatology"
"10.1371/journal.pone.0003033","Immunology"
"10.1371/journal.pone.0003033","Pathology"
"10.1371/journal.pone.0003034","Cell Biology"
"10.1371/journal.pone.0003034","Developmental Biology"
"10.1371/journal.pone.0003034","Molecular Biology"
"10.1371/journal.pone.0003034","Neuroscience"
"10.1371/journal.pone.0003034","Genetics and Genomics"
"10.1371/journal.pone.0003035","Virology"
"10.1371/journal.pone.0003036","Genetics and Genomics"
"10.1371/journal.pone.0003036","Evolutionary Biology"
"10.1371/journal.pone.0003037","Immunology"
"10.1371/journal.pone.0003037","Neuroscience"
"10.1371/journal.pone.0003037","Virology"
"10.1371/journal.pone.0003037","Neurological Disorders"
"10.1371/journal.pone.0003038","Biophysics"
"10.1371/journal.pone.0003038","Computational Biology"
"10.1371/journal.pone.0003038","Mathematics"
"10.1371/journal.pone.0003039","Ecology"
"10.1371/journal.pone.0003040","Cell Biology"
"10.1371/journal.pone.0003040","Physiology"
"10.1371/journal.pone.0003040","Developmental Biology"
"10.1371/journal.pone.0003041","Biochemistry"
"10.1371/journal.pone.0003041","Developmental Biology"
"10.1371/journal.pone.0003041","Physiology"
"10.1371/journal.pone.0003042","Genetics and Genomics"
"10.1371/journal.pone.0003042","Molecular Biology"
"10.1371/journal.pone.0003042","Computational Biology"
"10.1371/journal.pone.0003042","Ecology"
"10.1371/journal.pone.0003043","Virology"
"10.1371/journal.pone.0003044","Neuroscience"
"10.1371/journal.pone.0003045","Biophysics"
"10.1371/journal.pone.0003045","Chemical Biology"
"10.1371/journal.pone.0003045","Neuroscience"
"10.1371/journal.pone.0003045","Physiology"
"10.1371/journal.pone.0003045","Biochemistry"
"10.1371/journal.pone.0003046","Neurological Disorders"
"10.1371/journal.pone.0003046","Ophthalmology"
"10.1371/journal.pone.0003046","Neuroscience"
"10.1371/journal.pone.0003047","Mathematics"
"10.1371/journal.pone.0003047","Ecology"
"10.1371/journal.pone.0003048","Biochemistry"
"10.1371/journal.pone.0003048","Genetics and Genomics"
"10.1371/journal.pone.0003049","Evidence-Based Healthcare"
"10.1371/journal.pone.0003049","Non-Clinical Medicine"
"10.1371/journal.pone.0003050","Nephrology"
"10.1371/journal.pone.0003050","Immunology"
"10.1371/journal.pone.0003051","Public Health and Epidemiology"
"10.1371/journal.pone.0003051","Pediatrics and Child Health"
"10.1371/journal.pone.0003052","Microbiology"
"10.1371/journal.pone.0003052","Evolutionary Biology"
"10.1371/journal.pone.0003053","Biochemistry"
"10.1371/journal.pone.0003053","Microbiology"
"10.1371/journal.pone.0003054","Cell Biology"
"10.1371/journal.pone.0003054","Developmental Biology"
"10.1371/journal.pone.0003054","Neurological Disorders"
"10.1371/journal.pone.0003054","Physiology"
"10.1371/journal.pone.0003055","Neuroscience"
"10.1371/journal.pone.0003055","Physiology"
"10.1371/journal.pone.0003056","Molecular Biology"
"10.1371/journal.pone.0003056","Pediatrics and Child Health"
"10.1371/journal.pone.0003056","Public Health and Epidemiology"
"10.1371/journal.pone.0003056","Microbiology"
"10.1371/journal.pone.0003056","Obstetrics"
"10.1371/journal.pone.0003056","Infectious Diseases"
"10.1371/journal.pone.0003057","Mathematics"
"10.1371/journal.pone.0003057","Physics"
"10.1371/journal.pone.0003057","Science Policy"
"10.1371/journal.pone.0003057","Evolutionary Biology"
"10.1371/journal.pone.0003058","Genetics and Genomics"
"10.1371/journal.pone.0003058","Evolutionary Biology"
"10.1371/journal.pone.0003058","Virology"
"10.1371/journal.pone.0003059","Physiology"
"10.1371/journal.pone.0003059","Neuroscience"
"10.1371/journal.pone.0003060","Physiology"
"10.1371/journal.pone.0003060","Neuroscience"
"10.1371/journal.pone.0003061","Plant Biology"
"10.1371/journal.pone.0003061","Genetics and Genomics"
"10.1371/journal.pone.0003062","Molecular Biology"
"10.1371/journal.pone.0003062","Oncology"
"10.1371/journal.pone.0003062","Genetics and Genomics"
"10.1371/journal.pone.0003063","Biochemistry"
